商品名称,苏宁商品编码,天猫商品编码,店铺编码,苏宁供应商编码,苏宁供应商名称,天猫供应商编码,天猫供应商名称,品类,品牌,一级类目,二级类目,三级类目,四级类目,访客数,浏览量,搜索商品引导访客数,加购件数,收藏人数,支付金额,支付商品件数,支付买家数,搜索引导支付买家数,客单价,访客平均价值,支付转化率,下单转化率,平均停留时长,详情页跳出率,下单支付转化率,搜索支付转化率,退款金额,退款占比
【苏宁正品】五更适配笑容加usmile声波电动牙刷头P2成人替换1383,="12433727250",="895185285003",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,72,128,7,10,0,164.20,8,8,4,20.53,2.28,11.11%,11.11%,17.62,70.83%,100.00%,57.14%,0.00,0.00%
适配飞利浦电动牙刷充电器hx2471/hx6730/hx6100底座无线儿童1383,="12415665245",="728958033190",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,41,103,35,12,0,163.10,9,9,9,18.12,3.98,21.95%,21.95%,15.93,70.73%,100.00%,25.71%,0.00,0.00%
适配KUB可优比电动牙刷头LUSN儿童刷头替换杜邦刷毛宝宝小孩1383,="12414698122",="727429714481",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,26,89,7,7,1,159.30,7,7,2,22.76,6.13,26.92%,26.92%,9.10,57.69%,100.00%,28.57%,29.90,18.77%
适配飞利浦电动牙刷头HX247M/247C/247L/2461B/2023/242W替换1383,="12424872910",="754227869073",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,18,44,5,5,1,153.70,4,4,0,38.43,8.54,22.22%,22.22%,9.81,55.56%,100.00%,0.00%,28.90,18.80%
五更适配softie舒米尔0.01电动牙刷头RLT201/202/RLS6011替换1383,="12418614380",="736251759189",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,23,59,10,6,1,149.30,7,7,4,21.33,6.49,30.43%,30.43%,13.42,60.87%,100.00%,40.00%,0.00,0.00%
适配HUAWEI华为HiLink电动牙刷头A6汇优尚品牙刷头替换头杜邦1383,="12414900784",="727901477163",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,28,82,17,8,0,131.40,8,8,4,16.43,4.69,28.57%,28.57%,28.40,60.71%,100.00%,23.53%,0.00,0.00%
适配飞利浦sonicare电动牙刷头通用hx6730/6340/3260a/g2替换1383,="12408659220",="711034534261",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,24,46,21,1,0,127.30,7,7,7,18.19,5.30,29.17%,33.33%,24.93,66.67%,87.50%,33.33%,0.00,0.00%
适配德国LMN电动牙刷头L1L1TZ/L2/N2儿童N1固得白科蒂斯替换1383,="12418614349",="736248511258",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,16,81,12,7,0,127.20,8,8,6,15.90,7.95,50.00%,50.00%,13.78,50.00%,100.00%,50.00%,0.00,0.00%
适配doltz松下电动牙刷头EWDM71/PDM7B儿童DM31替换MDB3A/1383,="12425606491",="757090889124",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,29,89,19,7,1,125.40,6,6,4,20.90,4.32,20.69%,20.69%,15.21,68.97%,100.00%,21.05%,0.00,0.00%
适用于waterpik洁碧冲牙器手柄水管配件水牙线洗牙器WP100EC/1383,="12417072725",="731588262327",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,18,43,10,5,0,105.70,3,3,2,35.23,5.87,16.67%,16.67%,20.20,66.67%,100.00%,20.00%,0.00,0.00%
适配飞利浦电动牙刷头HX9352/9332/9362/9340/9312钻石刷替换1383,="12424872969",="754227945004",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,5,7,2,1,0,102.00,3,2,1,51.00,20.40,40.00%,40.00%,31.61,60.00%,100.00%,50.00%,34.00,33.33%
适配拜尔bair电动牙刷头X1/X1splus/X5/X7/X9/X11拜耳替换头1383,="12403853835",="702863114191",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,13,25,8,2,0,101.70,3,3,2,33.90,7.82,23.08%,23.08%,17.07,84.62%,100.00%,25.00%,0.00,0.00%
【苏宁甄选】适配飞利浦电动牙刷头HX9912钻石9Pro牙刷替换头1383,="12433727250",="925847907520",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,12,20,2,2,0,88.00,2,2,1,44.00,7.33,16.67%,16.67%,24.74,83.33%,100.00%,50.00%,0.00,0.00%
适配小米米家1S石头扫地机器人配件S50抹布边滚刷滤网清洁液1383,="12428296109",="763836319884",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,维卡蜜(Bicamme),美妆,美妆工具,面部工具,手动剃须刀,4,17,0,2,0,84.00,2,2,0,42.00,21.00,50.00%,50.00%,12.20,75.00%,100.00%,0.00%,0.00,0.00%
适配小狗电动牙刷头Y1/T1声波清洁软毛通用牙刷头360替换1383,="12427037828",="761557448199",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,12,26,10,4,1,83.60,4,4,4,20.90,6.97,33.33%,33.33%,16.84,66.67%,100.00%,40.00%,0.00,0.00%
适配BC/babycare儿童电动牙刷头6120替换牙刷头小孩宝宝软毛1383,="12414900793",="727688884459",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,11,28,7,3,0,69.70,3,3,3,23.23,6.34,27.27%,27.27%,9.89,63.64%,100.00%,42.86%,0.00,0.00%
适用洁碧waterpik冲牙器水牙线标准正畸喷头牙菌斑替换喷嘴1383,="12415665199",="728749312299",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,31,73,18,9,0,69.00,2,2,2,34.50,2.23,6.45%,6.45%,16.57,67.74%,100.00%,11.11%,0.00,0.00%
适配飞利浦HX3226电动牙刷头3251/22/3241/3213/3216/G2替换1383,="12433727250",="902024890822",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,2,2,2,0,0,65.00,1,1,1,65.00,32.50,50.00%,50.00%,52.75,0.00%,100.00%,50.00%,0.00,0.00%
适配小米米家扫地机器人配件扫拖3C拖布滚刷边刷尘盒抹布滤网1383,="12425613940",="756975972326",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,维卡蜜(Bicamme),美妆,美妆工具,面部工具,手动剃须刀,7,11,4,2,0,65.00,3,3,1,21.67,9.29,42.86%,42.86%,28.61,71.43%,100.00%,25.00%,16.00,24.62%
五更适配AUX奥克斯电动牙刷头ACE6310A1/A9通用声波软毛替换1383,="12427037772",="761729203015",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,5,13,0,0,0,59.70,3,2,0,29.85,11.94,40.00%,40.00%,9.21,20.00%,100.00%,0.00%,19.90,33.33%
维卡蜜适配德国EFZQ电动牙刷头E10/E10C/F10儿童Z10/Z10S替换1383,="12414900747",="728043078463",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,5,24,4,1,0,59.40,3,3,2,19.80,11.88,60.00%,60.00%,30.76,40.00%,100.00%,50.00%,0.00,0.00%
适配飞利浦HX6616/6610/6631/6620/6622/6630电动牙刷头替换1383,="12424872942",="754281030960",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,2,5,2,0,0,59.00,1,1,1,59.00,29.50,50.00%,50.00%,29.74,50.00%,100.00%,50.00%,0.00,0.00%
适配Oclean/欧可林x电动牙刷头ONE/SE/Xpro/Z1/AIR通用替换头1383,="12411139141",="719269834517",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,3,6,1,1,0,49.90,1,1,0,49.90,16.63,33.33%,33.33%,23.54,0.00%,100.00%,0.00%,0.00,0.00%
五更适配Oralb欧乐B电动牙刷头博朗欧乐比D12D10/P2000替换头1383,="12405258900",="706548763167",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,4,9,0,0,0,49.80,2,2,0,24.90,12.45,50.00%,50.00%,21.10,0.00%,100.00%,0.00%,0.00,0.00%
适配Oclean/小天才儿童智能电动牙刷头A1K替换头男女软毛通用1383,="12430450984",="777412166814",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,5,10,2,1,0,49.80,2,2,1,24.90,9.96,40.00%,40.00%,9.60,80.00%,100.00%,50.00%,0.00,0.00%
五更适配笑容加usmile电动牙刷头双面屏智能F10PRO替换头软毛1383,="12433727250",="942066457300",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,2,2,1,1,0,45.90,1,1,1,45.90,22.95,50.00%,50.00%,21.09,0.00%,100.00%,100.00%,0.00,0.00%
适配飞利浦儿童电动牙刷头hx6340/6322/20/52/50/6032/6042/1383,="12424107075",="750383700770",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,4,1,1,0,44.00,1,1,1,44.00,44.00,100.00%,100.00%,22.22,0.00%,100.00%,100.00%,0.00,0.00%
适配飞利浦电动牙刷头HX9302HX939wHX9350菲利普hx6063替换头1383,="12422131698",="744032590225",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,2,7,0,1,0,44.00,1,1,0,44.00,22.00,50.00%,50.00%,44.57,0.00%,100.00%,0.00%,0.00,0.00%
【苏宁甄选】适配飞利浦电动牙刷头hx2571宝藏刷S3小羽刷专用1383,="12433727250",="925847711802",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,7,9,3,1,0,44.00,1,1,0,44.00,6.29,14.29%,14.29%,16.48,85.71%,100.00%,0.00%,0.00,0.00%
适配飞利浦HX2482/莎莉鸡电动牙刷头HX248Y/2031/3800/247Y/1383,="12429347160",="768447485264",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,1,1,1,0,44.00,1,1,1,44.00,44.00,100.00%,100.00%,65.06,0.00%,100.00%,100.00%,0.00,0.00%
适配飞利浦电动牙刷头hx684a/684b/684c/684e/684j/684p/684w1383,="12424872923",="754346835223",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,4,8,3,1,0,44.00,1,1,1,44.00,11.00,25.00%,25.00%,27.55,50.00%,100.00%,33.33%,0.00,0.00%
适配小米米家3C增强版扫拖地机器人配件拖抹布主边刷滤网耗材1383,="12431160561",="784229822080",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,维卡蜜(Bicamme),美妆,美妆工具,面部工具,手动剃须刀,6,13,3,8,0,42.00,3,2,1,21.00,7.00,33.33%,50.00%,39.43,66.67%,66.67%,33.33%,0.00,0.00%
适配ROAMAN罗曼电动牙刷头T10XB/T3/T5/T20/E7/s3/P6L11替换1383,="12417392701",="732188366509",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,3,0,1,0,39.90,1,1,0,39.90,39.90,100.00%,100.00%,6.32,0.00%,100.00%,0.00%,0.00,0.00%
适配Oralb欧乐B电动牙刷头p4000/p3000/d100/Pro1/2/34替换头1383,="12410992068",="719184631914",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,29,67,21,2,0,39.80,2,2,1,19.90,1.37,6.90%,6.90%,11.14,68.97%,100.00%,4.76%,0.00,0.00%
适配于花上电动牙刷头HUSUME1/F1/F4/E2/E3/E8/F4/S1/S5替换1383,="12407569220",="709068181201",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,10,24,10,3,0,39.80,2,2,1,19.90,3.98,20.00%,20.00%,9.24,50.00%,100.00%,10.00%,0.00,0.00%
【苏宁甄选】适配Mide美的儿童电动牙刷头YE1软毛小孩宝宝1383,="12433727250",="944172147268",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,2,1,0,0,38.80,1,1,1,38.80,38.80,100.00%,100.00%,17.87,0.00%,100.00%,100.00%,0.00,0.00%
适配小米米家免洗扫地机器人2配件拖布滚刷C101滤网芯清洁液1383,="12426877806",="760724498488",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,维卡蜜(Bicamme),美妆,美妆工具,面部工具,手动剃须刀,6,7,2,4,0,37.00,2,1,1,37.00,6.17,16.67%,16.67%,23.79,50.00%,100.00%,50.00%,0.00,0.00%
适配飞利浦电动牙刷头HX245F/HX245W/HX249R/HX249W通用替换1383,="12433727250",="924505808753",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,6,10,2,3,0,36.90,1,1,0,36.90,6.15,16.67%,16.67%,23.75,0.00%,100.00%,0.00%,0.00,0.00%
【官方正品】适配ulike电动牙刷头替换头ub602/cs01/careup/1383,="12432353672",="794421302470",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,2,14,0,2,0,36.80,2,2,0,18.40,18.40,100.00%,100.00%,11.40,0.00%,100.00%,0.00%,0.00,0.00%
适配usmile电动牙刷头替换头Y10/P10/Y1/Y4/Y5软毛笑容加刷头1383,="12433727250",="932125741968",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,5,1,0,0,35.80,1,1,1,35.80,35.80,100.00%,100.00%,17.22,0.00%,100.00%,100.00%,0.00,0.00%
适配飞利浦电动牙刷头替换头hx2421/2471/2421/242p/242w通用1383,="12403370931",="701160955429",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,3,0,1,0,32.00,1,1,0,32.00,32.00,100.00%,100.00%,14.69,0.00%,100.00%,0.00%,0.00,0.00%
五更适配博皓电动牙刷头T38/T33软毛通用专用成人替换刷头1383,="12433727250",="942066001406",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,2,4,2,0,0,29.90,1,1,1,29.90,14.95,50.00%,50.00%,11.61,0.00%,100.00%,50.00%,0.00,0.00%
五更适配APIYOO艾优电动牙刷头T1/T11/T1N/P8A罗马柱替换头1383,="12413573849",="724393856153",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,5,20,3,1,0,29.90,1,1,1,29.90,5.98,20.00%,20.00%,26.16,60.00%,100.00%,33.33%,0.00,0.00%
适配奥克斯/懒贝贝/深爱/KMC电动牙刷头U型C型儿童款替换头1383,="12429483621",="770447049490",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,7,14,7,1,0,29.90,1,1,1,29.90,4.27,14.29%,14.29%,20.76,71.43%,100.00%,14.29%,0.00,0.00%
适配小米米兔儿童电动牙刷头MES801/素士C1替换头通用软毛/1383,="12410992189",="719184795818",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,8,1,1,0,29.90,1,1,1,29.90,29.90,100.00%,100.00%,7.43,0.00%,100.00%,100.00%,0.00,0.00%
五更适配Saky舒客舒克电动牙刷头V5替换刷头清洁软毛护龈刷头1383,="12433727250",="902893436048",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,3,9,3,1,0,29.80,2,2,2,14.90,9.93,66.67%,66.67%,8.76,33.33%,100.00%,66.67%,0.00,0.00%
五更适配usmile电动牙刷头y10/y1pro/Y1/U1/p1001/p4p1替换头1383,="12411139202",="719269954043",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,1,1,1,0,26.90,1,1,0,26.90,26.90,100.00%,100.00%,13.50,0.00%,100.00%,0.00%,0.00,0.00%
适用小米电动牙刷头T300/T500/米家/MES601/602DDYS01SKS替换1383,="12431167350",="784304522494",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,4,1,0,0,26.90,1,1,1,26.90,26.90,100.00%,100.00%,52.29,0.00%,100.00%,100.00%,0.00,0.00%
适配追觅扫地机器人S10/S20X10配件抹拖布滤网边刷尘袋清洁液1383,="12424419079",="751769484204",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,维卡蜜(Bicamme),美妆,美妆工具,面部工具,手动剃须刀,0,0,0,0,0,25.00,1,1,0,25.00,0.00,0.00%,0.00%,0.00,0.00%,100.00%,0.00%,0.00,0.00%
五更适配KMC电动牙刷头替换头M8牙刷刷头声波清洁1383,="12413573873",="724769102846",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,2,1,1,0,24.90,1,1,1,24.90,24.90,100.00%,100.00%,7.70,0.00%,100.00%,100.00%,29.60,118.88%
适配佳洁士电动牙刷头S311/S15/SR32/S411/S26Crest小白刷1383,="12411139172",="719093001942",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,2,10,1,1,0,24.90,1,1,0,24.90,12.45,50.00%,50.00%,6.26,0.00%,100.00%,0.00%,0.00,0.00%
适配Beautigo电动牙刷头清洁软毛RST66/SN302/Y01替换头/1383,="12421309689",="741934308175",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,5,1,0,0,22.90,1,1,1,22.90,22.90,100.00%,100.00%,18.33,0.00%,100.00%,100.00%,0.00,0.00%
适配舒客舒克宝贝儿童电动牙刷头替换刷头K2软毛小魔净克宝宝1383,="12433727250",="941024611790",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,5,1,1,0,22.90,1,1,1,22.90,22.90,100.00%,100.00%,11.63,0.00%,100.00%,100.00%,0.00,0.00%
适配必要澎湃电动牙刷头Pro/Young/PP611d/PP621f儿童PCS刷头1383,="12433727250",="905049554161",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,2,3,0,1,0,22.90,1,1,0,22.90,11.45,50.00%,50.00%,26.06,0.00%,100.00%,0.00%,0.00,0.00%
适配石头扫拖地机器人P10Pro配件滚边刷拖抹布集尘袋清洁液1383,="12431292350",="785048166557",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,维卡蜜(Bicamme),美妆,美妆工具,面部工具,手动剃须刀,2,3,0,1,0,22.00,1,1,0,22.00,11.00,50.00%,50.00%,14.85,50.00%,100.00%,0.00%,0.00,0.00%
五更适配KUTA企鹅电动牙刷头K1/K2/K3儿童P9/S9成人U型替换1383,="12418019432",="734245437232",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,4,8,4,2,0,19.90,1,1,1,19.90,4.98,25.00%,25.00%,33.50,75.00%,100.00%,25.00%,0.00,0.00%
适配艾优APIYOO电动牙刷头T1/T11/T1A/A2/P8A大理石杜邦通用1383,="12418155175",="734832909685",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,3,0,2,0,19.90,1,1,0,19.90,19.90,100.00%,100.00%,13.48,0.00%,100.00%,0.00%,0.00,0.00%
适用超人(SID)电动牙刷头配件适配RT860/B60牙刷头替换头软毛1383,="12433727250",="905526425568",="store001",="10343504",(美妆)深圳希臻实业有限公司,="2214740131874",xizhen供应商,美妆,fivemore,美妆,美妆工具,面部工具,手动剃须刀,1,3,0,0,0,19.90,1,1,0,19.90,19.90,100.00%,100.00%,2.88,0.00%,100.00%,0.00%,0.00,0.00%
